"El Catálogo Nacional de Códigos Postales, es elaborado por Correos de México y se proporciona en forma gratuita para uso particular, no estando permitida su comercialización, total o parcial, ni su distribución a terceros bajo ningún concepto.",,,,,,
Código Postal,Estado,Municipio,Ciudad,Tipo de Asentamiento,Asentamiento,Clave de Oficina
25296,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nueva Aurora,25001
25296,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Villas de la Aurora,25001
25296,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Hacienda la Aurora Residencial,25001
25296,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Cruz del Aire,25001
25296,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Rincón de la Florida,25001
25296,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,La Rosa,25001
25296,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Geranios,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Hibernia,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Cipreses,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nueva Libertad,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Los Tulipanes,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Alcazar Residencial,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Chabacanos,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Gustavo Díaz Ordaz,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,La Fragua,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Privada Tulipanes,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Olivos Residencial,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,El Baluarte,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,El Rosario,25001
25297,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Balcones de la Aurora,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Portareal Residencial,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Universidad la Salle,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Libertad el Puente,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Aurora,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Los Manantiales,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Las Canteras,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Terrazas Residencial,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villas la Joya,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Libertad,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Trinidad,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Real de Torrecillas Residencial,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villa Fontana,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Tierra Santa Residencial,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Lenna Residencial,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villa Colonial,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Plaza Armillita,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Bosques de la Aurora,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Jardines del Plaza,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Cerrada del Plaza,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Herradura,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Privadas Plaza,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,La Escondida,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Faena,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Rincón Campestre,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Monte Sabino Residencial,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Las Villas Residencial,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Montalia,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Emiliano Zapata,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,San Ángel,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Santa Cristina,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Palmilla,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Rosales de la Aurora,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Cieneguita,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,San Luis,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Real de Villas de la Aurora,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,El Toreo,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Hacienda San Carlos,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,La Ciudadela,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Los Molinos,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Torrecillas y Ramones,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Jardines de los Bosques,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Residencial Plaza,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,San José Oriente,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Conejo Ixtlero,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villa Bonita,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villas de San Sebastián,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Rincones de la Aurora,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Alondra,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villas de Guadalupe,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villas del Camino Real,25001
25298,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Puerta del Rey,25001
25300,Coahuila de Zaragoza,Saltillo,,Ejido,Providencia,25001
25300,Coahuila de Zaragoza,Saltillo,,Ejido,San José de la Joya,25001
25300,Coahuila de Zaragoza,Saltillo,,Zona industrial,Parque Industrial Santa Mónica,25001
25300,Coahuila de Zaragoza,Saltillo,,Zona industrial,Parque Industrial Santa Fe,25001
25300,Coahuila de Zaragoza,Saltillo,,Zona industrial,Chrysler de México,25001
25301,Coahuila de Zaragoza,Saltillo,,Ranchería,El Clavel,25001
25301,Coahuila de Zaragoza,Saltillo,,Ejido,Hedionda del Lobo,25001
25301,Coahuila de Zaragoza,Saltillo,,Ejido,La Noria,25001
25302,Coahuila de Zaragoza,Saltillo,,Ejido,El Derramadero,25001
25302,Coahuila de Zaragoza,Saltillo,,Ejido,Santa Teresa de los Muchachos,25001
25302,Coahuila de Zaragoza,Saltillo,,Ejido,El Refugio de las Cajas,25001
25302,Coahuila de Zaragoza,Saltillo,,Rancho,Cadereyta (La Pompa),25001
25302,Coahuila de Zaragoza,Saltillo,,Ranchería,El Campestre,25001
25303,Coahuila de Zaragoza,Saltillo,,Ejido,Rancho Nuevo,25001
25303,Coahuila de Zaragoza,Saltillo,,Ejido,Chapula,25001
25303,Coahuila de Zaragoza,Saltillo,,Ejido,San Blas,25001
25303,Coahuila de Zaragoza,Saltillo,,Ejido,Santa Rita,25001
25303,Coahuila de Zaragoza,Saltillo,,Ejido,San Eligio (Anexo Santa Teresa),25001
25303,Coahuila de Zaragoza,Saltillo,,Colonia,La Nogalera (San Alberto),25001
25303,Coahuila de Zaragoza,Saltillo,,Colonia,Los Carrizales,25001
25304,Coahuila de Zaragoza,Saltillo,,Ejido,San Juan de la Vaquería,25001
25304,Coahuila de Zaragoza,Saltillo,,Zona industrial,Daimler Freightliner,25001
25304,Coahuila de Zaragoza,Saltillo,,Zona industrial,Parque Industrial Alianza Derramadero,25001
25305,Coahuila de Zaragoza,Saltillo,,Rancho,Pino Real [Fraccionamiento Campestre],25001
25305,Coahuila de Zaragoza,Saltillo,,Exhacienda,San José de los Cerritos,25001
25306,Coahuila de Zaragoza,Saltillo,,Ejido,Cuauhtémoc,25001
25306,Coahuila de Zaragoza,Saltillo,,Ejido,El Recreo,25001
25307,Coahuila de Zaragoza,Saltillo,,Ejido,La Encantada,25001
25307,Coahuila de Zaragoza,Saltillo,,Paraje,La Encantada [Estación],25001
25310,Coahuila de Zaragoza,Saltillo,,Rancho,El Caracol,25001
25310,Coahuila de Zaragoza,Saltillo,,Ejido,El Sauz,25001
25310,Coahuila de Zaragoza,Saltillo,,Ejido,Cinco de Mayo,25001
25311,Coahuila de Zaragoza,Saltillo,,Ejido,Cuautla,25001
25311,Coahuila de Zaragoza,Saltillo,,Ejido,La Majada y Tinaja,25001
25311,Coahuila de Zaragoza,Saltillo,,Ejido,Plan de Ayala,25001
25311,Coahuila de Zaragoza,Saltillo,,Ejido,Puebla,25001
25311,Coahuila de Zaragoza,Saltillo,,Colonia,El Paraíso,25001
25313,Coahuila de Zaragoza,Saltillo,,Ejido,Llanos de la Unión,25001
25313,Coahuila de Zaragoza,Saltillo,,Ejido,José María Morelos (Tanque Roto),25001
25315,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Buenavista,25001
25315,Coahuila de Zaragoza,Saltillo,Saltillo,Ejido,La Angostura,25001
25315,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Rincón de los Pastores,25001
25315,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Eulalio Gutiérrez Treviño,25001
25315,Coahuila de Zaragoza,Saltillo,,Colonia,Ampliación Rincón de los Pastores,25001
25316,Coahuila de Zaragoza,Saltillo,,Ranchería,La Parcela 74,25001
25316,Coahuila de Zaragoza,Saltillo,,Colonia,La Magueyada,25001
25317,Coahuila de Zaragoza,Saltillo,,Ejido,Llanos de la Unión,25001
25318,Coahuila de Zaragoza,Saltillo,,Ejido,Palma Gorda,25001
25320,Coahuila de Zaragoza,Saltillo,,Paraje,Agua Nueva [Estación],25001
25320,Coahuila de Zaragoza,Saltillo,,Ejido,El Jagüey de Ferniza,25001
25320,Coahuila de Zaragoza,Saltillo,,Zona industrial,Parque Industrial Derramadero,25001
25320,Coahuila de Zaragoza,Saltillo,,Colonia,La Peñita,25001
25321,Coahuila de Zaragoza,Saltillo,,Ejido,Santa Fe de los Linderos,25001
25321,Coahuila de Zaragoza,Saltillo,,Ejido,Santa Fe de los Linderos (Sector 2),25001
25322,Coahuila de Zaragoza,Saltillo,,Ejido,Hedionda Grande,25001
25324,Coahuila de Zaragoza,Saltillo,,Ejido,Agua Nueva,25001
25324,Coahuila de Zaragoza,Saltillo,,Rancho,Los Ángeles,25001
25325,Coahuila de Zaragoza,Saltillo,,Paraje,Estación Carneros,25001
25325,Coahuila de Zaragoza,Saltillo,,Ejido,Las Colonias,25001
25326,Coahuila de Zaragoza,Saltillo,,Ejido,Buñuelos,25001
25326,Coahuila de Zaragoza,Saltillo,,Ejido,San Felipe,25001
25327,Coahuila de Zaragoza,Saltillo,,Ejido,Tanque de Emergencia,25001
25328,Coahuila de Zaragoza,Saltillo,,Ejido,El Cercado,25001
25328,Coahuila de Zaragoza,Saltillo,,Ejido,Puyas y las Hormigas (Las Hormigas),25001
25329,Coahuila de Zaragoza,Saltillo,,Ejido,La Esperanza (Las Puyas),25001
25329,Coahuila de Zaragoza,Saltillo,,Ejido,San José del Alamito,25001
25329,Coahuila de Zaragoza,Saltillo,,Ejido,El Venado (Profesor Roberto Barrios),25001
25330,Coahuila de Zaragoza,Saltillo,,Paraje,Estación el Fraile,25001
25330,Coahuila de Zaragoza,Saltillo,,Ejido,La India,25001
25331,Coahuila de Zaragoza,Saltillo,,Rancho,Santa Anita,25001
25331,Coahuila de Zaragoza,Saltillo,,Ejido,Santa Victoria,25001
25332,Coahuila de Zaragoza,Saltillo,,Ejido,Astillero,25001
25332,Coahuila de Zaragoza,Saltillo,,Ejido,Palmas Altas,25001
25332,Coahuila de Zaragoza,Saltillo,,Ejido,Tinajuela,25001
25333,Coahuila de Zaragoza,Saltillo,,Ejido,Zacatera,25001
25333,Coahuila de Zaragoza,Saltillo,,Ejido,Refugio de Altamira,25001
25334,Coahuila de Zaragoza,Saltillo,,Ejido,Benito Juárez,25001
25334,Coahuila de Zaragoza,Saltillo,,Ejido,El Mezquite,25001
25334,Coahuila de Zaragoza,Saltillo,,Ejido,El Salitre,25001
25334,Coahuila de Zaragoza,Saltillo,,Ejido,Guadalupe Victoria,25001
25334,Coahuila de Zaragoza,Saltillo,,Ejido,Las Mangas,25001
25334,Coahuila de Zaragoza,Saltillo,,Ejido,Potrero de San Pedro,25001
25335,Coahuila de Zaragoza,Saltillo,,Ranchería,Gómez Farías,25001
25335,Coahuila de Zaragoza,Saltillo,,Ejido,San Miguel (San Miguel del Banco),25001
25335,Coahuila de Zaragoza,Saltillo,,Ejido,La Puerta (Anexo San Miguel del Banco),25001
25336,Coahuila de Zaragoza,Saltillo,,Ejido,Presa de los Muchachos,25001
25336,Coahuila de Zaragoza,Saltillo,,Ejido,San Francisco del Ejido,25001
25336,Coahuila de Zaragoza,Saltillo,,Ejido,San Juan del Retiro,25001
25336,Coahuila de Zaragoza,Saltillo,,Ejido,Nuevo Gómez Farías,25001
25336,Coahuila de Zaragoza,Saltillo,,Ejido,La Cuchilla,25001
25337,Coahuila de Zaragoza,Saltillo,,Ejido,El Colorado,25001
25337,Coahuila de Zaragoza,Saltillo,,Ejido,El Rayado,25001
25337,Coahuila de Zaragoza,Saltillo,,Ejido,Presa de Guadalupe,25001
25337,Coahuila de Zaragoza,Saltillo,,Ejido,El Porvenir,25001
25338,Coahuila de Zaragoza,Saltillo,,Ejido,Jazminal,25001
25338,Coahuila de Zaragoza,Saltillo,,Ejido,Punta Santa Elena,25001
25340,Coahuila de Zaragoza,Saltillo,,Ejido,Presa de San Pedro,25001
25340,Coahuila de Zaragoza,Saltillo,,Ejido,Santa Rosa,25001
25343,Coahuila de Zaragoza,Saltillo,,Ejido,Encarnación de Guzmán,25001
25343,Coahuila de Zaragoza,Saltillo,,Rancho,San Isidro,25001
25343,Coahuila de Zaragoza,Saltillo,,Ejido,Tanque Escondido,25001
25343,Coahuila de Zaragoza,Saltillo,,Colonia,Puerto Rocamontes,25001
25344,Coahuila de Zaragoza,Saltillo,,Paraje,Santa Elena [Estación],25001
25344,Coahuila de Zaragoza,Saltillo,,Ejido,La Colonia de San Sebastián,25001
25345,Coahuila de Zaragoza,Saltillo,,Ejido,Presa de San Javier,25001
25346,Coahuila de Zaragoza,Saltillo,,Ejido,La Purísima,25001
25347,Coahuila de Zaragoza,Saltillo,,Ejido,La Ventura,25001
25347,Coahuila de Zaragoza,Saltillo,,Ejido,Tanque del Cerro,25001
25348,Coahuila de Zaragoza,Saltillo,,Ejido,El Ranchito,25001
